tweettext,label
"copy of thread to:
#teenagers #TeenMom #teenager #teenageengineering #obesity #obesidad #obesitycollective",0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
STFU UR SO CUTE U GET SMOOCHES FOR FREE,0
@AnneRiceAuthor How about a class action law suit? Every citizen sues him for undue anxiety for risking our health… https://t.co/rpTC6ea1Hv,0
Tomorrow I’m gonna manage my depression by telling everyone I have this amazing idea for a script and then give an… https://t.co/0HFUYoD9gm,0
"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…",0
RT @EVERRM0RE: update: warm n' sad,0
"RT @laurDIY: stressed? take a bath 
sad? take a bath 
bored? take a bath 
happy and have 2 hours worth of Netflix and a snack ready? take a…",0
"RT @softsebstans: do people who don’t have an anxiety disorder know how lucky they are?? like, you can just go out and do stuff without get…",0
RT @MochiManggae: How's a liscensed mental health professional out here calling ppl that share stories about their own mental health throug…,0
This would explain why I assume everyone dislikes me when I meet new people https://t.co/Isn85psjnp,0
Kapuya ibalik sad didto para magpa counter sign 😫,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
Hooome! Now time to be sad for the next several days and miss my favorite people.,0
RT @dismiss: it’s sad how people claim to love and care about you and yet they replace you so quickly.,0
"RT @noturmcm: me: wow i’m actually starting to feel happy again 

my depression: https://t.co/iH2vC63J6S",0
@mukunda_jombe @acielumumba Dai ndiri pa ballot ndatofa ne bp. The anxiety is too much,0
@talkstothemoons it was literally the best i’m so sad,0
"RT @bitemelucas: IF YOU DONT GO THROUGH IT YOURSELF
YOU DONT FUCKING JOKE ABOUT IT
have an ED? sure, joke about it!
suffer from depression?…",0
RT @queenmichellee1: @totallyylex Don’t be sad lex😔♥️,0
"A lot of us Stans like bts and all but REALLY fucking hate army's lmao, and with good reason too, some people are j… https://t.co/1sLbfsKzsS",0
"RT @fckarmeries: Why you                 i don't know
sad?                        nan molla https://t.co/FFjHy7aMwb",0
"its sad that you said you werent fake and that you werent like the rest, but look at you now 🤣🤦‍♀️",0
Makes me a little sad cuz he draws mine a lot and i never draw his ocs properly 😂🔫,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
"RT @CauseWereComedy: Friend: you seem sad. Are you sure you’re OK?

Me: https://t.co/4fixqpfClg",0
"RT @CauseWereComedy: Friend: you seem sad. Are you sure you’re OK?

Me: https://t.co/4fixqpfClg",0
"Haven't seen Liza in 2 days. By my calculations, my separation anxiety started yesterday.... 🤔",0
Prayers and condolences to all those in #TorontoShooting  Very sad that mental health is cause and others want it t… https://t.co/ld1oWG6DiP,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
#EducatorNews: A #Singapore primary school has told parents to stop spreading rumours on various chat groups about… https://t.co/FquOXnbsn0,0
RT @xypherics: exols are the only fandom that would flex their empty seats at tokyo dome and their 11 versioned first Japanese album that f…,0
HSP105 prevents depression-like behavior by increasing hippocampal brain-derived neurotrophic factor levels in m... https://t.co/pPsrSTeddJ,0
"I don't understand how some people can bash addicts calling them low lives, among other things. But then once one o… https://t.co/Y8eHNJt8iH",0
@MagischeRita Ik overleef de stress juist door mij te concentreren op mijn doel. Ik weet daardoor zeker dat ik de g… https://t.co/PCROP5i7WC,0
"RT @perezzz27: i get sad so easily, something is wrong w/ me",0
"RT @avatarcmoney1: Y’all don’t like local twitter because local twitter know the REAL you, the quiet unconfrontational social anxiety havin…",0
Had a great chat with @SunnyGRadio about the 24 hour Ben Nevis challenge in August for mental health and have a Heart for Homeless project,0
"RT @shMuhammad: Indeed Allah is with the patient.
He promised His presence and support to the people of this one virtue. Why? Because being…",0
"i pray for u taehyung
don't be sad
we can put through this difficult time together
i promise u i will accompany with u
💜💜💜",0
RT @GratitudeDNA: บางสิ่งบางอย่างดูเหมือนเรื่องเล็กน้อยไม่มีค่า...แต่(บางที)เราไม่รู้ว่ามันสำคัญและมีประโยชน์แค่ไหน ป้ายเล็กๆเขียนด้วยมือแข…,0
"RT @eilesor127hk: One of the simplest ways to stay happy is … letting go of the things that makes you sad.

#ALDUBDeeper",0
"RT @ianspam: To be honest, I'm not doing good. Depression got a tight grip on me recently, decided I need to start seeking help. Sorry it t…",0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
What fewer women in #STEM means for their mental health https://t.co/8yHmXmXijD #edchat #edtech https://t.co/EKr6OVn4LM,0
"just want to... maybe . hold him ,,
i’m so sad i hope he’s doing alright https://t.co/5lGkc0yLU1",0
RT @DaveMaloney16: This book is a must read. https://t.co/SCft7etXr3,0
"RT @marksolutely: jeno's armpit is even clearer and nicer than my face this is so sad. 
alexa play go by nct dream. https://t.co/nTD3UOPbBO",0
Waiting For Your Name To Be Called During Attendance,0
"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",0
Also PK's giving me anxiety and I can NOT watch them,0
Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/2Urruz65W0,0
RT @thatsickbabe: @alexhaagaard It’s so hard and it takes so much energy just to already advocate for ourselves in general. Not to mention…,0
RT @nvyoome: Me forcing my friends to listen to sad indie music when they’re in the car with me https://t.co/rysKWd9t57,0
RT @korinamaiya: This video gives me so much anxiety https://t.co/occJYd1WFP,0
RT @AsForLitaa: General Conference of Seventh Day Adventists need to do better about mental health.,0
"RT @spxncxrx: me: ok let's just have fun tonight
anxiety: oK Let'S JuST hAvE fUN tOnIgHT
me: no really I just wan-
anxiety: NWO R… ",0
"_love u Taehyung♥️
_be strong, Ami are always by your side😢
_dont be sad, it harms your health so much😥
_i can unde… https://t.co/fVRB4EK4cj",0
.@drakepresident Nov 9 Anxiety emaol to Students Profs Friends asked for @POTUS sensitivity toward #climatechange!… https://t.co/GeQRGaZIRr,0
RT @fireball_beto: Y'all don't know anxiety until you're trapped at the bottom of this https://t.co/Buy42JMHu3,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
RT @RailrodeMike: @alisajoy331 @iamfonda @cj_disabledVet YoU cant fool this lady. She survived the Great Depression &amp; Dust Bowl &amp;WWII.,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"@asxmugpunter Can't blame them Mug.. Advertising always has many chasing dreams, if it is selling them the dream of… https://t.co/5uL4idVUUC",0
Starting my dental school applications and my anxiety is through the roof,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"RT @laurDIY: stressed? take a bath 
sad? take a bath 
bored? take a bath 
happy and have 2 hours worth of Netflix and a snack ready? take a…",0
It is happening here in US especially in Illinois where we haven't had a state budget for over 700 days! https://t.co/3FcuHKgJSz,0
"I hope, you're fine. don't be sad. You and your family must stay strong. I love you 😭💜",0
RT @GratitudeDNA: บางสิ่งบางอย่างดูเหมือนเรื่องเล็กน้อยไม่มีค่า...แต่(บางที)เราไม่รู้ว่ามันสำคัญและมีประโยชน์แค่ไหน ป้ายเล็กๆเขียนด้วยมือแข…,0
RT @janinebucks: How You Beat Anxiety - Ryan Shaw | Self-Improvement |948680375 #SelfImprovement https://t.co/Y06RUAuWkx #SelfImprovement,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
RT @kychristina_: I’m a terrible overthinker . I can literally overthink myself into believing things that aren’t true &amp; that don’t exist.…,0
RT @bay_art: Please Retweet &amp; Check out --&gt; 15 Things Only People With Social Anxiety Would Understand https://t.co/XyMbnTsaur,0
"RT @PeakWolfie: Me: I’m finally starting to feel happy

My depression: https://t.co/OeeHXuQ7rY",0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"RT @proxactears: you already know what time it is 😎

             12
      11     ^     1
 10         |           2
9           ⊙--&gt;    dep…",0
RT @RachelKellyNet: It’s time to recognize mental health as essential to physical health https://t.co/bWvIuYUGaK #mentalhealth,0
RT @emoblackthot: I think one of the biggest struggles of the constant battle with mental health is accepting that not everyday will be per…,0
...feeling sad!,0
"RT @Khediwal: मुझे ताज्जुब होता है भारतीयों के सरकारी नौकरियां, छूट और सब्सिडियां पाने के इस #चस्के पर..युवाओं के लिये मुफ्तखोरी और अकर्मण्…",0
"@aimeilian Thanks :). And yeah. Especially when it comes to mental health, I'll take the placebo effect over the al… https://t.co/ONNmqDB8qB",0
"Acting strong and independent is cool and all, but you know what's not cool? Hiding crippling depression",0
"otabek is the kind of guy who you walk past and he's saying something like ""he's got that anxiety disorder man so i went with him to help'""",0
RT @xo_vanessaxo: You know what’s sad? People bashing on people because of their success or dreams. I’ve always said let eachother both suc…,0
"नका रे असे वागू भावांनो.
तुम्हाला गमावून मिळालेली आरक्षणाची भाकरी आम्हाला गोड नाही लागणार.
एकदा आपल्या आई वडिलांचा… https://t.co/XdW78ZUDtG",0
"RT @BTSmotivator: Dear You, 

Yes YOU who are reading this. I know u say u're tired instead of sad. You say ppl don't need you instead of s…",0
I need to get my mental health together cus I'm crazy lmao,0
"i have wanted to see @BradPaisley since i was in the 8th grade.... hes coming aug 11, and my moms going, guess who… https://t.co/g4JWU2ORuH",0
@karlaaceae Sad :(,0
"I'm sad and low yeah Rip xxxtentacion

#xxxtentacionmusic #xxxtentacionsad #freexxxtentacion #xxxtentacionisfree… https://t.co/nTvm6ik7yt",0
Anxiety’s held me back from so much,0
RT @najooohaa: Really not trying to get in Allah’s way when it comes to certain things. I’d rather focus and take control of the things I k…,0
"@PolycountPirate ... the sad part is, I could believe it.",0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
@TheBigDebowski how do you manage stress?,0
is it just me or does it seem like everyone has been sad lately :(,0
Important questions,0
-video súper Sad . 😣,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
RT @LilacShepAD: Celebrating #murrsuitmonday with some stress relief thanks to my blue yeen peen😘💜 https://t.co/HoAm26Qzwc,0
RT @wowprettylady: about 80% of my dm request folder is questions about how my hair is black but im from sweden and whether thats a source…,0
"RT @BTSmotivator: Dear You, 

Yes YOU who are reading this. I know u say u're tired instead of sad. You say ppl don't need you instead of s…",0
RT @KayKay1560: Good Question https://t.co/ZeiQsIT3Vn,0
Saying bye to @chokingchunti today made me sad on how all our friends are leaving soon and we won’t see eachother e… https://t.co/rjIq6mYjkP,0
"Back in Canada:
https://t.co/ujZRJ6Cmst",0
"@jaketapper @realDonaldTrump r u paying for all my health issues since u came into office ? Anxiety, stomach issues… https://t.co/tuati1AXuh",0
RT @mefloq_vets_UK: Defence Select Committee wants to hear from SERVING TROOPS and veterans for inquiry into #militarymental health.  Pleas…,0
"Les ""Baltringues au pouvoir"", le dernier film produit par la ""démocratie française""! Les Français me font penser au… https://t.co/Jgn9fieHSW",0
editing sucks sometimes bc you get excited about using a song till you realize you can’t mark the beats right and t… https://t.co/gEuhu7nkcs,0
"He wasn’t in korea last time this happened and he wasn’t in korea this time, fuck I’m so sad I hope those close to him take care of him.",0
RT @EVERRM0RE: update: cold n' sad n' needin someone to talk to,0
Being alive,0
Working out honestly helps with my anxiety so I need to be more determined and go to the gym more.😞,0
When you leave your friend with a sad headcanon/thought just as she pops offline so you patiently wait for your dem… https://t.co/4rSJHEJiTP,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"RT @PontiacMadeDDG: Everything happens for a reason. Manifest that, and ya stress will be relieved.",0
RT @MochiManggae: How's a liscensed mental health professional out here calling ppl that share stories about their own mental health throug…,0
you ever get sad outta nowhere for no reason bc yeah same.,0
RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,0
"@Alizea92806915 HAHAHA. Sad. 
That's fine. I'm used to it now.
I just wish that they still counted even when I can… https://t.co/42PZO34kAY",0
"Dear Stress, let's break up...

#VIVOREE3DaysTil18 https://t.co/PXyl5CkQLs",0
"RT @jooniefied: Important notes:
-please refrain from trending hashtags
-If any event needs to be cancelled we should be okay with it
-do n…",0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"RT @KissaMeassa: To all that think it's sad for a 40 year old mother to have a fucking life and fantasies: 

I don't give a fuck what you t…",0
"@JenT25595 @therealestnomsa @RediTlhabi I've always thought that people who are having nice life problems, are the… https://t.co/cNswKTD1O1",0
RT @james_jaaay: Me listening to sad indie music https://t.co/xQJ3z4vFpn,0
Looks like we have more in common with the 🇺🇸 than we think 🤔 #anxiety,0
we’re on Big Sad tn boys,0
"@anokkai @quenblackwell Don't let anxiety take over you,
Like the dog on your display picture
Take your headsets an… https://t.co/iGUA4QZt2n",0
"RT @harianahoe: ok whores here’s ur chance to be added to kissy suicide™️ 
-be a crackhead 
-don’t be problematic unless it funny 
-try and…",0
"RT @mjaeckel: When student protests go too far. 

University of Cape Town health dean and world-class cardiology researcher Professor Bonga…",0
RT @carriehyndsLD: Keep up the excellent work on challenging mental health stigma @willyoung @matthaig1 @jk_rowling @realdenisewelch @Docto…,0
Queria eu emagrecer ao invés de engordar https://t.co/e5WaaLFWsf,0
Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Autism Desk Toy EDC Copper   via eBay https://t.co/VROkRV0iAY,0
RT @7812nf: who else uses humor to mask their crippling depression haha am i right ladies,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
RT @Walkonomics: People who walk 9 minutes a day are 33% more likely to report better mental health #Walkability @heads_together   https://…,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
RT @MysticalBts2: #BTSinFL Thinking about this tour makes me sad because I know I can't go unless they come go Florida:( I'm not trying to…,0
I never get this much anxiety until I'm home :/,0
"RT @INCIndia: किसानों की कर्ज माफ़ी को लेकर सरकार के दोहरे रवैये से किसानों को जान देने पर मजबूर होना पड़ रहा है 

https://t.co/YPRyViLWQD",0
Depression cure? Taking THIS every day could help symptoms https://t.co/WXAiakGChA,0
RT @HIGHLIGHTVIXX94: Find me a cuter maknae than this. I dare you. Dongwoon &gt; &lt; https://t.co/W7q1BMhfZQ,0
and hearing kacey sing happy &amp; sad 🤠,0
Today's Health Tip: Mental Alertness w/Rosemary Oil - #wellness #holistichealth #memory #meetings #school… https://t.co/OoUYHjir08,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/48Qs5VSO5l,0
"Honestly,not necessarily high achievers in Mass,the clinician Kno abt them bcs in most cases they can afford therap… https://t.co/X9iwJS1zyZ",0
thx 2 @jordie_acosta i have the perfect crying soundtrack ilysm thx 4 feeding my depression bbg,0
"RT @Deepestmessages: Find someone who knows you're sad just by the change of tone in your voice, and be with someone who loves the feature…",0
RT @NatashaLe_: how sad is it when you continue seeing the good in someone and they still do you dirty,0
"RT @AlyciaTyre: I feel so much better after letting go of toxic situations in my life. I don’t have to deal with them, so I won’t. There’s…",0
It’s time to recognize mental health as essential to physical health - STAT https://t.co/pX2w3J7UgV,0
RT @_omlar: i’m sad and happy @ the same time a lot,0
People will always blame the ones trying to help the person or accuse them of enabling because they don’t want to b… https://t.co/imUlJvyRpG,0
"RT @HUNTYCHAN: ppl that ""dont like animal crossing"" are too pussy to live with individualistic personality-filled technically domesticated…",0
@DearieNotes @Sheeple201 @hornswaggled2 @Charbrevolution @ThisMomHCN @jayjayaah @PrincipalVice5 @DoctorChristian… https://t.co/uDZWmuJnR0,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
@bangstan7 My deepest condolences to KTH and his Family. Losing someone is smth I experienced this year too and I h… https://t.co/RwcRSx5HA2,0
"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",0
Just another night of staring at the moon to meditate and letting go of all the stress. #justbreathe,0
So real 🤘,0
"@janeryubjennie I am pretty sure agree. Butㅡit doesn't work on me since I've tried that thing before, sad.",0
RT @lifeaseva: Can we all stop treating anxiety like it's a choice and something cool to have thank you,0
@seongyxin_ Elf sasuke with anxiety,0
RT @TrippleS_: I’ll wait 😌🤔 https://t.co/atRvrzgzXO,0
RT @clayfeathers: Melania Trump Questions Kathy Griffin’s Mental Health After Trump Beheading Photo #ThursdayThoughts  https://t.co/Yep2g59…,0
"RT @CauseWereComedy: Friend: you seem sad. Are you sure you’re OK?

Me: https://t.co/4fixqpfClg",0
RT @CJordanCute: it’s been a depressing night on the internet for me. I don’t want to talk about it but i’m really sad right now. I hope yo…,0
RT @LifeAging: Life is too short to stress yourself with people who don't even deserve to be an issue in your life.,0
Okay I’m having an anxiety attack catch you all later!,0
RT @RealKJRS: @MassAGO Would agree with ☝️☝️☝️☝️all of them are horrible. Waiting on Fair HOusing repeal. Sad.,0
@aintyourjam Yeh... sad.. now gu tong choose between amber and taeyeon and nong cake,0
RT @okkNavi: literally everything https://t.co/TDIgoSPebK,0
RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,0
RT @MHCC_: How any business can improve employee mental health? @globeandmail article series #WorkplaceMH #Mentalhealth  https://t.co/VyXUN…,0
RT @canna_brain: Our new paper on how endocannabinoids differentially modulate stress-induced changes in feeding is out in BJP! @BritPharmS…,0
"RT @eswanmaryam: Study medik 6 tahun, jauh drpd mak ayah, pstu habiskn duit parent tiap2 bulan, duit flights lagi, duit yuran almost RM 200…",0
"RT @SakuraF9801: #緑谷と轟でタッグ点灯 
Independiente quien gane estamos satisfechas porque apoyamos y dimos amor. 
Esta fue una travesía donde hubo…",0
"Grade 10 is the trashiest year of my life in terms of friendships, grades, family, mental health. I'm gonna pretend this year never happened",0
"RT @AlyciaTyre: I feel so much better after letting go of toxic situations in my life. I don’t have to deal with them, so I won’t. There’s…",0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
RT @baldboyblues: is isolating myself from everyone bad for my mental health????  yes. will i continue doing that????  Absolutely.,0
fall/winter quarter =worst times ever for my mental health. I'm in a good place now and I'm glad my efforts are affirmed by ppl who love me,0
RT @vic218: I wish every single person could see this. Can we raise awareness for anxiety and mental health please? 🙏🏻💜 https://t.co/vK3vkv…,0
"RT @Necation: “okay I think I’m good now”

my depression:
https://t.co/FssbgcWVmN",0
RT @scottsantens: Annual incomes and employment rates don't show the massive amount of variance in our monthly earnings. A… ,0
RT @therealvonsway: turn your volume down juuuuust a little bit 😂 https://t.co/C8xTQu0YTU,0
"Pal que pregunta si mi best además de ser sad y masoquista es tarada, adjunto rta",0
RT @GratitudeDNA: บางสิ่งบางอย่างดูเหมือนเรื่องเล็กน้อยไม่มีค่า...แต่(บางที)เราไม่รู้ว่ามันสำคัญและมีประโยชน์แค่ไหน ป้ายเล็กๆเขียนด้วยมือแข…,0
@GiannaGracee It's not bad at all and I'm afraid of needles the scariest part for me is when they're both touching… https://t.co/ZgFy0bssYX,0
RT @yylaanaa: Sad girl hours https://t.co/P40wiDo5p7,0
"RT @lifeaseva: If I had a dollar for every time I open up to someone about my anxiety and they go ""oh yeah I totally get nervous s… ",0
"RT @eswanmaryam: Study medik 6 tahun, jauh drpd mak ayah, pstu habiskn duit parent tiap2 bulan, duit flights lagi, duit yuran almost RM 200…",0
i’m SO SAD HAHA!!😂😂,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"@sam_valdubs Lavender, stress relieve tea by yogi, melatonin to help you sleep",0
"@mildred1158 @realDonaldTrump Well mildred.  Your lifetime question of why u feel slighted, never loved like u want… https://t.co/nwIqIwHkZs",0
This wedding is giving me so much anxiety,0
"Sadly, they often turn it around &amp; say the woman was the harasser! Sad, but true!",0
:(,0
tanning topless on my balcony always gives me the worst anxiety... but I'm on the third floor,0
"do you know what sucks? 

when the person who gives their all just to make you happy is sad or in need of comfort,,… https://t.co/nYW3oGNlSm",0
i was sad and missing bts but now that i know what they’re doing i am completely okay with them being gone,0
Excellent read from @heymrshallahan on teacher wellbeing and mental health during the summer break. https://t.co/WO8vUrIoMr,0
"@retrospeedway So sad to see this great stadium in this state. I have such great memories, watching Ronnie Moore, R… https://t.co/OckCxulEvM",0
RT @normanlamb: Fantastic morning meeting people in North Walsham market! Proud to stand beside @frankbrunoboxer - inspiring champi… ,0
RT @CharitySANE: #Anxiety can be misunderstood by so many people. Have you experienced this? Source: @Pinterest https://t.co/uGeSZhdgZk,0
AND STILL SILENT TOOTHLESS ANXIETY,0
RT @HealingMB: Homelessness people are more susceptible to serious mental health issues #StopHomeless #mentalHealthMatters… ,0
Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Desk Toy EDC Metal Ball  via eBay https://t.co/i1Gsl5m3u9,0
"RT @Etinni_: we really didn't get to live our best lives until recently, its sad",0
RT @okkNavi: literally everything https://t.co/TDIgoSPebK,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"RT @nixcraft: Learn how to stress out your CPU, memory, I/O, and disk and more with stress/stess-ng test tool on a Linux, FreeBSD, OpenBSD…",0
@EstherPassaris keep us cycling,0
"@kalzixoxo @diasporicblues @najmaaaay This is not true sis, before you take your own opinions, do research and real… https://t.co/hxN5hvQN4g",0
Painting has been helping my anxiety so much and watercolors are fun af. I love mixing acrylics more cuz it soothes me but still fun🙃🙃🙃,0
@EdKrassen @studentsfordemo Ha! Playing a race card for completely separate issues. Has nothing to do with race. As… https://t.co/KfxyHu5Azu,0
This is sad,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
"I'm crazy
People care about me
I guess they're crazy too https://t.co/RmV4OcyApX",0
"RT @softsebstans: do people who don’t have an anxiety disorder know how lucky they are?? like, you can just go out and do stuff without get…",0
adivinen quien se puso re sad,0
انا كان في مخيلتي اني هكتئب يومين تلاتة بس و الـanxiety تسبني في حالي من نفسها https://t.co/t8cPg5zNGR,0
"taking a break from social media for the month of August. It's  far too painful to look back at this month. 

(Yes,… https://t.co/4So4qSLuNY",0
RT @morgannsnyder: You ever feel like you have a super happy personality but a super sad soul &amp; it’s just the weirdest most fucked up thing…,0
my anxiety and last brain cell deciding how im going to deal with any minor inconvenience,0
RT @kourtneykardash: Great way to calm anxiety. https://t.co/Wxr4PNkg8m,0
RT @mercola: Here are 4 safer natural alternatives to #anxiety drugs. https://t.co/B7Aqeis99P,0
RT @janinebucks: How You Beat Anxiety - Ryan Shaw | Self-Improvement |948680375 #SelfImprovement https://t.co/Y06RUAuWkx #SelfImprovement,0
RT @mariahmckinleyy: it’s sad that I’m already looking forward to my breakfast in the morning.....,0
RT @BrianCDoan: Paramount Pictures Mental Health Break. https://t.co/8hM0tFYSVz,0
I’m not sad,0
Sure do love having clinical depression !!,0
RT @sushitrash: Mental health is so dope. Take care of yourself!!,0
RT @imgabyg: when the anxiety give ya the shakes &lt;,0
maybe if i fall in love with my anxiety it'll leave me too,0
RT @sarahsolfails: My dad and I have a tradition of putting me in the Costco cart and now that I’m nearly 30 we realized it’s bordering on…,0
RT @okkNavi: literally everything https://t.co/TDIgoSPebK,0
RT @lifeaseva: Can we all stop treating anxiety like it's a choice and something cool to have thank you,0
"Here are 4 safer natural alternatives to #anxiety drugs. https://t.co/H2x8CYug4O

— Dr. Joseph Mercola (mercola) June 2, 2017",0
RT @MotherofLust_: “ This is the best way to relieve stress. ~ ” https://t.co/DcTMt841Sv,0
"RT @noturmcm: me: wow i’m actually starting to feel happy again 

my depression: https://t.co/iH2vC63J6S",0
"RT @proxactears: you already know what time it is 😎

             12
      11     ^     1
 10         |           2
9           ⊙--&gt;    dep…",0
"RT @noturmcm: me: wow i’m actually starting to feel happy again 

my depression: https://t.co/iH2vC63J6S",0
cigarritos   dps   secsu 😜😜 me  deixa sad d+++,0
"RT @cournestone: in conclusion 

     im sad",0
I watched the Directors Roundtable for #AvengersInfinityWar and it made me sad to think @JamesGunn might not be a p… https://t.co/fhbiCj8arR,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
@Education4Libs Anti-anxiety pills on the rise.  They are losing their minds!,0
RT @yasmiinereda: انا كان في مخيلتي اني هكتئب يومين تلاتة بس و الـanxiety تسبني في حالي من نفسها https://t.co/t8cPg5zNGR,0
I feel so sad for *** I hope he and his family take the time they need to heal and they will be in my prayers pls d… https://t.co/mNIHxa4pfv,0
RT @FeelingFisky: When I drink coffee to be more productive but it just spikes my anxiety instead https://t.co/rUfJMkA9FY,0
"RT @GIRLposts: Me: ""time to go to bed, get some good rest, and wake up happy! ""  

My Anxiety: https://t.co/RTjHC7gWmV",0
anxiety written excitement filled 4 tomorrow,0
Postpartum Depression - see the Top Ten Best Seller Books at https://t.co/WBtI1dyRjJ,0
RT @mhtodaymag: Depression - how our clever brains contribute to our depression https://t.co/mgyooakZcd and how therapy can help,0
RT @kiansartist: can y’all believe in less than two weeks it’ll be o2ls 6th anniversary sad alexa play o2l song by charlie puth,0
@michellmybell1 @donholtmac @RLBays @pbcmike98 @TertiusIII @infidelbyfaith @bubbacav85 @rorylane @CATGOD20… https://t.co/ndKTLBBvJn,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"RT @itsmetaebae: |￣￣￣￣￣￣￣￣￣￣￣￣|
     Nobody can make 
the rose and black roses
                 sad    
  We are a strong family
|＿＿＿＿＿＿＿＿＿…",0
RT @_Ahmed_Khalaf: Depression hits you like https://t.co/6LjHtOVa0W,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
@ThomasSanders So wait. Anxiety and Morality are married? .... or going to be !!!!!!! O.O,0
RT @dodo: Cletus the rescue dog has anxiety and so many health issues — but his new parents know exactly how to calm him down. https://t.co…,0
I haven't been here for a few days cuz exams but really i feel so sad for all what happened. Really i love u i hope… https://t.co/XdfkQAuMar,0
@RobertsforCD2 @charliekirk11 @sonyacsa You are a sad POS. Women like the First Lady wouldn’t give you the time of… https://t.co/eWqtB17g3r,0
I added a video to a @YouTube playlist https://t.co/KAr9FRwntS Thukra Ke Mera Pyar Mera Intekam Dekhegi|heartbroken sad video|whatsapp,0
RT @lifeaseva: Can we all stop treating anxiety like it's a choice and something cool to have thank you,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
People With Mental Health Problems Need Access To Care https://t.co/9x8wOEL3Ef,0
seeing pictures of danek on twitter gives me actual anxiety flashbacks from her acting class,0
"""Come and watch the skinny kid with a steadily declining mental health, and laugh as he attempts to give you what he cannot give himself""",0
RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,0
Smart kid https://t.co/sZslYnu0n5,0
RT @ESOP_STL: Asking cops to handle calls for citizens in the middle of mental health crises is like asking your pastor to perform open hea…,0
RT @GrayPiper: Big depression energy right here https://t.co/UTn4W3BaRW,0
Boy chill😭,0
Maybe he is galauing another girl on his side acc or who hides in his dm/kkt who knows,0
Some stress doodles from sitting in the hospital waiting. I'm holding it together for now https://t.co/7Ms4escoqk,0
"@oliverbcampbell Except the idiom says words will NEVER hurt you. Which is an absolute and, again, is patently untr… https://t.co/IySU3ew92C",0
Lets share our reasons why #Sense8 means so much to us It got me out of a depression showing me I am not alone as a… https://t.co/smzJRFiSmr,0
There is a reason you're here. Believe this with your heart and soul. And no one else can ever be your baby's mama.… https://t.co/85fec2hq7C,0
