tweettext,label
Nova adição às Mais queridas: INXS / Suicide Blonde https://t.co/zxgxhVX4LH @DeezerBR,1
"RT @blueberryclntos: imagina ouvir em solo brasileiro:

But I still want you
You're my tear
Waiting for you, Anpanman
WHY YOU'RE SAD,  I DO…",1
so sad,1
BIBLE VERSES ABOUT DEPRESSION https://t.co/9EWELTWCkn,1
"RT @J1double7R: SOLAR 🔋J-double-R
(Mr.Joe Suicide) Monday
✴️☄️🌑🚀🌠💥 https://t.co/flCBf6GRdE",1
"Felt dizzy and feverish all day, now I can't stop throwing up but I've barely eaten anything in the last 48 hours. Anxiety sux",1
My anxiety is through the roof like never before. Like everything is making me cry/want to cry. ☹️,1
@Amunhotep_Ra Very sad that we could not keep a documentary about him all black.,1
RT @CassCalinawan: What if maabot mi ani na point? Shet ayoko na 😭☹️ ataya maka overthink man sad ta aning The Hows Of Us! Animaaaaal,1
RT @youngbabycoco: Stfu bitch https://t.co/DFwdVaE2M1,1
"RT @WinterWitchEvie: I can't stay calm. I'm not going to be nice or kind with people who hurt my family or make them sad. Hate me, talk shi…",1
New Dads Are Just As Likely To Suffer From Depression As New Moms https://t.co/FIXUNxpeth,1
"RT @allouratoms: The most gender, sexuality, race, religion, mental health inclusive show quite possibly ever, and you bloody cancel it. Wh…",1
#NFL committing suicide.,1
"RT @soulstaece: when tae’s grandmother passed away, he was in philippines but now he’s grandfather died, he’s not in korea.. i feel so sad…",1
RT @khushsundar: Don’t forget kathuan n unnao..don’t forget lynchings..don’t forget 100 deaths in ATM queues..don’t forget farmers committi…,1
"@BlueberriMomma He’s just clinging to his mom and sobbing a bit

He was having flashbacks and it left him all sad boi",1
RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,1
@gab_wilkens You have no idea. The depression. It's so harsh. So real.,1
RT @CannaFactsByNMJ: Study Finds No Causal Relationship Between Cannabis and Depression https://t.co/nuAhZcFgcV #marijuanascience https://t…,1
RT @ultpmh: watching Meteor Garden just makes me sad and mad. Sad that daoming si and shancai aren't together and mad that they're both ann…,1
"RT @sophiexsheridan: movies to watch for different moods:

sad: mamma mia 
happy: mamma mia 
nervous: mamma mia 
angry: mamma mia 
nostalgi…",1
My gomdori must be really sad 😔,1
"RT @hannahssyy: As a psych major I’m frustrated at the stigma against wanting attention. All humans need attention. In fact, it’s the lack…",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @jameelajamil: All I can say about this morning’s extremely sad instagram stories from the Kardashians, is this post I wrote about what…",1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
How to Manage the #Stress and  #Anxiety #article #self-help New Approach! https://t.co/UxaTEScBrM https://t.co/62SSHE68Js,1
RT @loopzoop: Hello? 2 hour depression nap? Do you remember me...in monaco... i made u that bracelet,1
RT @TrevorMoran: My stomach hurts that’s so sad Alexa play bellyache,1
Don't be taken advantage of #health #depression #NIH #WebMD #marketing https://t.co/p2FDq2MSBy,1
@Pikaclicks @JasKnightWing @AmMorgaan it because half of depression is your mindset. obviously there are some thing… https://t.co/KYZ2WAL2B8,1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
RT @Mini__Bn: C’est quand même sad que le pique de libido sois durant les règles.,1
RT @LUClDITY: sad bitch hours,1
"I'm going to sleep mad, disappointed and sad what a great combo",1
@muftimenk Asalam u alaikum! i need your help i’m suffering from severe depression,1
RT @natalierose0912: my titties haven’t been sucked for a while that they now have depression,1
RT @SarahPalinUSA: Therapists Claim People Are Suffering From 'Trump Anxiety Disorder' https://t.co/6AgMhh6snc,1
"*talking abt his depression* 
Boy: ""can we talk about something else now.""
Me: ""yeah. what kind of music do u like"" WTF IS WRONG W ME HELP",1
u have no idea how much im dreading next ep.. ive spent the last few days trying to settle w the fact that a bunch… https://t.co/Wu5mH1OC2z,1
RT @Samsora_: A new type of anxiety strikes me when I’m in public on twitter and I accidentally full screen a big tiddy goth waifu,1
@dutiesofcare Why did she looks so sad? It breaks my heart 😭😭😭,1
"RT @ThembaRumbu: Parents are in most cases the biggest contributors towards Depression, stress and all kinds of mental issues",1
RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"Low-fat milk, yogurt may reduce depression risk - 

Many of us opt for low-fat over full-fat dairy products ...… https://t.co/Q175iswblf",1
"RT @MaraWilson: Trying to view my anxiety not as something menacing but just an annoying, unwelcome presence. 

Like a neighbor in a ‘90s s…",1
RT @TGANGIEE: don’t you fucking hate when you think ur actually in a good place u kno happy as hell and then BAM ur sad as shit again.... a…,1
RT @blamelexx: Idk what’s wrong with me 😂😭 I do not like people and it’s sad 💀 I can’t be friendly if I tried😭,1
stress stress stress stress stress stress stress stress stress stress stress stress stress stress stress,1
"RT @faguettte: Your wcw blames their depression on planets being in retrograde to cover up how much of a mess they are, it's me I'm your wcw",1
RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,1
RT @emoblackthot: Listening to sad songs when you’re already sad &gt;&gt;&gt;&gt;&gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,1
Is this an existential crisis or just regular depression?,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
RT @ChloeHendricks: I tweet for the privileged kids who feel guilty about their underlying depression,1
going ✈️ depression,1
RT @Swiftness13: Is this Taylor and her cats or no because I'm getting anxiety waiting for proof she's alive and if this is fake I'm… ,1
@Dreameryoungjae @btsmint This is so sad 😖,1
"@livingcas TW for depression, homophobia, mentions of suicide attempts, religion (LDS), for that entire album.",1
RT @simphiwedana: The reason I talk about my depression is because silence kills. Depression flourishes in silence. When you name and talk…,1
"For real, people actually fucking suck. I was sad about his passing and i told a friend and she literally said, who… https://t.co/GtEM2ezfBT",1
"RT @BTS_ARMY_INT: if you're new to this community and you didn't go through or know about those fucking years of anxiety, panic, and depres…",1
RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
"RT @soulstaece: when tae’s grandmother passed away, he was in philippines but now he’s grandfather died, he’s not in korea.. i feel so sad…",1
"RT @lazymodel: Me: whoa things are actually working out for me!!
My depression: https://t.co/DZ12QPsb68",1
RT @oraltwjnk: Depression https://t.co/g4QIZjnRj1,1
RT @VampireMoneyyyy: It’s like it’s a crime to be ya self now days cause mfs will steal your whole identity and your whole personality and…,1
"RT @SirKamBam: IM GONNA BE AN ASTROPHYSICIST GODDAMN.
I WILL GET THIS DEGREE
I WILL MOVE OUT
I WILL HAVE MY DEPRESSION UNDER CONTROL.
I WIL…",1
"Also, the story may or may not be a metaphor about depression.",1
RT @BuzzcutBeauty01: So sad I had to work tonight ☹️😢 https://t.co/ZudoAKU0XG,1
RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
RT @Jniewalker: มินย้อกถามซอฮยอนว่า depression แปลว่าอะไร น้องก็พิมพ์ตอบให้ ละนังก็แบบ อู้วว ชเวซอฮยอนนน~~ ละก็บอกว่าเนี่ยซอฮยอนเคย… ,1
RT @enchiladad: so apparently my theme this summer is gonna be: depression,1
"@AkiBunn I have it with everyone

like everyone just wants to hurt me

I hate it.

That's the main and real cause of my depression I think.",1
Sitting in my childhood garage almost makes me kinda sad. I used to be out of building the malibu with my dad and now its so empty :(,1
@BurcolDandelion depression?,1
"RT @VolfMech: 'PCD' I do not agree with. If anything it should be PCS 'Post Con Sadness'

Because that feeling passes. Depression does not.",1
all my condolences go to T**’s family and T** i’m so sad...,1
RT @Kauairockchick: Please hurry. People will die from depression and anxiety. This is not sustainable. https://t.co/yaDi0oWEeA,1
Storms grow in the tropics they become a wave-then depression then a tropical storm and on…some become #Hurricanes https://t.co/UZbpB5WIEP,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
why does discourse always give me bad anxiety?,1
RT @botanical: He spent two years planting thousands of scented flowers for his blind wife to smell to help with her depression https://t.c…,1
"This shit ain't funny man, yall break people's self esteem on this app, are yall that sad and bored??? Smh",1
RT @relateshitt: Anxiety/Depression is scary af. You push away everyone that means the most to you and you start to hate the person you are…,1
My anxiety may actually kill me,1
Why are all my childhood friends dying this shit is sad fr,1
"RT @FreakingTrue: when you are trying to fight paranoia, depression, dissociation while attempting to balance meaningful relationships http…",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @5sick2: living with trauma sucks because I don’t sleep 90% of the time, my anxiety is always high, and I can’t even talk to anyone abou…",1
Katie Fought Depression With Exercise - and Lost 137 Pounds #healthyfoodblog  https://t.co/Irz9Xp9PqA,1
RT @khushsundar: Don’t forget kathuan n unnao..don’t forget lynchings..don’t forget 100 deaths in ATM queues..don’t forget farmers committi…,1
"There are literally scientific studies that prove that their whales suffer from anxiety, depression and psychosis",1
"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…",1
RT @KechiXOXO: @DeusEvola This is why ppl suicide,1
"RT @yanticxs: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your…",1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
"Ima watch this shit. And ima be sad as fuck, but it’s for Trayvon.",1
So sinisipa na ko ng stress and everything wtf yawqona,1
RT @eatpussynotpigs: okay but ACTUALLY having health anxiety/ being a hypochondriac is the worst thing in the world. imagine worrying so mu…,1
RT @botanical: He spent two years planting thousands of scented flowers for his blind wife to smell to help with her depression https://t.c…,1
"To much stress and depression for me just gonna laying in bed, vibe to music and smoke some weed ✌🏽 https://t.co/TvftuMRx7L",1
Anxiety is the worst. I feel so alone.,1
RT @Jniewalker: มินย้อกถามซอฮยอนว่า depression แปลว่าอะไร น้องก็พิมพ์ตอบให้ ละนังก็แบบ อู้วว ชเวซอฮยอนนน~~ ละก็บอกว่าเนี่ยซอฮยอนเคย… ,1
"RT @troubledpoc: i met haqiem rusli at starbucks earlier 😅 i asked him why did he faked his depression , then he threw his iced americano a…",1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"RT @selinaeshraghi: Suicide by firearm is a form of gun violence.
Suicide by firearm is a form of gun violence.
Suicide by firearm is a for…",1
@chadcluff I hate that show so much. It gives me anxiety.,1
"!!IMPORTANT HOTLINES!!
safe harbor 24/7 crisis line 920-452-7640 or 1-800-499-7640
Depression Hotline: 1-630-482-96… https://t.co/AEzx7GN02n",1
"RT @FreakingTrue: when you are trying to fight paranoia, depression, dissociation while attempting to balance meaningful relationships http…",1
RT @_yagirlchris: that’s when the depression reallyyyyyy JUMPED out. https://t.co/kJHE9ick45,1
um so my doctor thinks i have depression &amp; bipolar disorder and/or anxiety,1
RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,1
My anxiety is extreme the entire time driving just to pull up and see that someone pranked me. That shit is unacceptable. Fuck you.,1
Sad reacts %#only a bitch wants SNUGGLES and BESITOS,1
Depression really isn't cool smh its like your mind forces you to be unhappy even when things are going right for a change 🤦🏻‍♀️🤦🏻‍♀️,1
RT @VINTERINE: wtf is this me when I blast sad music in my earphones and cry while I wash the dishes and clean the house https://t.co/n1Xbl…,1
RT @youngbabycoco: Stfu bitch https://t.co/DFwdVaE2M1,1
"when tae’s grandmother passed away, he was in philippines but now he’s grandfather died, he’s not in korea.. i feel… https://t.co/qCPOaLHTzK",1
RT @Iapfeiffer: going✈ full depression https://t.co/xVaNjuulz2,1
RT @emoblackthot: Listening to sad songs when you’re already sad &gt;&gt;&gt;&gt;&gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,1
@vir_geaux @MotherOfDaEarth @PresidentPat It’s really sad that you probably actually do think that.  You’ve convinc… https://t.co/QmwQdAzhNW,1
Combating feelings of #depression and #loneliness? Check out this video. https://t.co/vwHqZ1EKKA,1
"RT @forjungs: Jangan sampai trending. Sensor namanya. He doesnt need to see his name trending bc of this sad news.

I'm shaking and I didnt…",1
And now the reality of being pregnant and high risk sinks in... My back is killing me right now and it's honestly causing so much anxiety.,1
"RT @hannahssyy: As a psych major I’m frustrated at the stigma against wanting attention. All humans need attention. In fact, it’s the lack…",1
RT @stan97_rsjk: His grandfather might be hospitalized that’s why he was very quite &amp; sad few days ago. I remember when his grandmother pas…,1
RT @ParacelsusRehab: 9 physical symptoms you didn’t realise were caused by #depression https://t.co/n9LZgb50Q6,1
RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
"I’m so sad, I’m gonna go... if you need me you know where to contact me.",1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
"Umso mehr ich zu etwas gedrängt werde,desto schlimmer wird mein Zustand.Dementsprechend schlecht geht es mir dann.#notjustsad #depression",1
This drug and the generic is horrifying. I was prescribed it for a sinus infection - started feeling really bad and… https://t.co/sUA86DWf3w,1
"@rooshoos This is why i have anxiety attacks, stress regularly, and have urges to harm myself in creative ways (painfully resisting). 😥",1
"RT @MoConnectionsUK: Very, very sad to hear about the passing of Tomasz Stańko. Such a huge loss!",1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
"RT @hannahssyy: As a psych major I’m frustrated at the stigma against wanting attention. All humans need attention. In fact, it’s the lack…",1
RT @en_jajaja: Ayo fuck my depression ! Don't tell her I said that tho I'm terrified of her,1
RT @Nino_deRosario_: Depression &amp; alcohol is finishing the youth.,1
"RT @AVIRxo: *Kid commits suicide*

Your parents : omg thas so sad . How could people not know their child was suffering like that all this…",1
"RT @hEnereyG: This is a sad story of C. Martin Croker’s last days. This guy is hugely important to animation history, arguably there’s no A…",1
RT @KopiteLuke1892: Post 1am depression twitter https://t.co/IBMPN4kn8l,1
sometimes i feel in another dimension and i dont need drugs its just depression,1
"RT @mcall: First hemp seeds sown legally in Lehigh Valley since Depression
https://t.co/vooDik4UhM",1
"RT @msjoytotheworld: I hate that I’m a stress crier, happy crier and angry crier. I cry for everything.",1
Post concert depression.,1
"RT @reaganman80: Birds gotta fly, fish gotta swim, Cuomos gotta destroy New York. I would expect nothing less from this sad excuse of a gov…",1
"RT @SporadicErratic: If someone in your life is experiencing extreme anxiety and/or depression and you are having trouble understanding,… ",1
"RT @iatemuggles: me: i need to talk this out with someone

my anxiety: you’re going to come off as needy. isolate urself and handle it. all…",1
RT @mystylesbutera: “hamille broke up” aw that’s sad alexa play ‘they were never together in the first place’ by me,1
RT @athazgor: have you ever been so sad that it physically hurts inside?,1
Sad bitch hourzzzzzz nothing new :(,1
"RT @troubledpoc: i met haqiem rusli at starbucks earlier 😅 i asked him why did he faked his depression , then he threw his iced americano a…",1
RT @sugaplumcris: depression: https://t.co/h4LHQHEz3G,1
RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,1
@anivlz Advil (or generic ibuprofen) acts as an anti-inflammatory. Taking some could subside pain or anxiety by bc… https://t.co/6hw4WK5G7o,1
my teammate in overwatch had the name Chieff and he continued to suicide on rein repeatedly and I had to unmute and… https://t.co/JgQJB7pNja,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"RT @outerjeon: if a student gets 90 something out of 100 and yet they are crying and calling it a bad grade, chances are they are NOT overr…",1
RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,1
RT @bpHopeMag: The Ultimate Guide To Social Anxiety and Bipolar Disorder: https://t.co/e4tlm4lrRB #Bipolar #MentalHealth,1
"But seriously, I won't be active for now. I don't know how long I'll be. It's just for my own mental health. I know… https://t.co/YeNscS778y",1
Roseanne Barr on her Valerie Jarrett tweet: ‘I was so sad that people thought it was racist.’  https://t.co/lC9EQlN3Dv,1
I’m one of the only mf that respects girl code. That shit sad,1
"RT @J1double7R: SOLAR 🔋J-double-R
(Mr.Joe Suicide) Monday
✴️☄️🌑🚀🌠💥 https://t.co/flCBf6GRdE",1
Tiny blood vessel damage tied to depression among older adults https://t.co/4ZIskkV20s via @ReutersIndia,1
"RT @blingspice: Lana Del Rey: *sings about fucking old men, dying, and depression*

Me: https://t.co/5YqvMvZPIE",1
I have had ZERO anxiety since I got to the beach house. Tonight's our last night and that missing anxiety has returned with a vengeance.,1
"RT @MyFavsTrash: Your mcm has severe anxiety, mental and physical exhaustion, self worth issues &amp; depression. It's me, i'm your mcm.",1
"RT @SincerelyTumblr: when you are trying to fight paranoia, depression, dissociation while attempting to balance meaningful relationships h…",1
I’m fucking sad as fuck gn,1
RT @THlNB0NES: could my depression fuck off for one day,1
RT @FAC7S: 8 Depression Myths We Need To Stop Believing... https://t.co/zvv08mhQHE https://t.co/2tbg6r44z1,1
"@emilia_nicole4 I understand completely, call in sick and take a mental health day. ❤️",1
"I have so much anxiety right now, I hate it.",1
RT @VINTERINE: wtf is this me when I blast sad music in my earphones and cry while I wash the dishes and clean the house https://t.co/n1Xbl…,1
@paramountnet @ShaunKing A tragedy so so sad to even remember this happening and the horrifying outcome of that sham trial,1
RT @HogwartsMaglc: Everything about Harry Potter that I see now just makes me so nostalgic. Forever suffering from Post Potter Depression.…,1
#bullying #depression #followers Many survivors of SIBLING ABUSE never find the right therapist.… https://t.co/g2cFGUvr5a,1
"RT @cosmicbeech: you’re not alone.

suicide: 1-800-273-8255
LGBTQ: 1-866-488-7386
domestic violence: 1-800-799-7233
child abuse: 1-800-422-…",1
"Taehyung lost his grandfather I feel so sad i dont know what to say, he doesnt deserve this, may his grandfather re… https://t.co/LGdb6zsLCJ",1
"RT @selinaeshraghi: Suicide by firearm is a form of gun violence.
Suicide by firearm is a form of gun violence.
Suicide by firearm is a for…",1
"'This one has heat stress': the shocking reality of live animal exports

https://t.co/Dz2vtohjo9",1
RT @StormIsUponUs: Sad thing is Patriots had no real heroes for decades. Anyone who challenged the cabal were killed. We have had no true l…,1
and the worst thing. u r sorrounded ng mga narrowminded na mga kaibigan. sad. — Awde https://t.co/NUr2GqCgwb,1
"RT @LadyThriller69: Hello, my name is Diana Graber. I am Sharika's neighbor, Sharika is in the hospital. She tried to commit suicide. Her c…",1
how did i start my night off with crying over joon and now i'm sad over this too,1
RT @aloezehra: @seifadwar on their sadness whereas we have a lot of free time and its all we do. also when you have no physical problems an…,1
RT @CETFA: A disturbing look into the live export industry featuring our colleague Lesley Moffat of Eyes on Animals. https://t.co/dlEgcP3K7E,1
RT @VINTERINE: wtf is this me when I blast sad music in my earphones and cry while I wash the dishes and clean the house https://t.co/n1Xbl…,1
"RT @MoonGIitter: I'm not working or going to school, I'm just being a pathetic nothing with too much anxiety",1
dumb bitch ou sad bitch,1
RT @youngbabycoco: Stfu bitch https://t.co/DFwdVaE2M1,1
"Me: ando super bem da ansiedade 
Anxiety: yeah bitch you thought 
Me:
Anxiety:
Me:
Anxiety: *panic attack*",1
RT @VINTERINE: wtf is this me when I blast sad music in my earphones and cry while I wash the dishes and clean the house https://t.co/n1Xbl…,1
Dat coz; forcin' me to crash the Capulet party because of my depression 😒. Methinks I'll go to seduce Rosaline😋. #tamingofthefalcon #72for💕,1
am i tired bc of my shitty fucking thalassemia or my hyperthyroidism or my depression or a wonderful combination of all three?: the saga,1
@ilsansqueen So sad:(,1
RT @Jniewalker: มินย้อกถามซอฮยอนว่า depression แปลว่าอะไร น้องก็พิมพ์ตอบให้ ละนังก็แบบ อู้วว ชเวซอฮยอนนน~~ ละก็บอกว่าเนี่ยซอฮยอนเคย… ,1
"RT @OnFireMoses: At some point in the future the community will come to miss Richard and it will be too late ;/

Sad seeing one of our best…",1
RT @sugaplumcris: depression: https://t.co/h4LHQHEz3G,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @forjungs: Jangan sampai trending. Sensor namanya. He doesnt need to see his name trending bc of this sad news.

I'm shaking and I didnt…",1
"..Si no puedo recordarte por completo entonces déjame una parte de ti que no pueda recordar... 🎶🎵🎶🎧
#iKON #sad… https://t.co/vZ7DAS7gbO",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @MyFavsTrash: Your mcm has severe anxiety, mental and physical exhaustion, self worth issues &amp; depression. It's me, i'm your mcm.",1
RT @sugaplumcris: depression: https://t.co/h4LHQHEz3G,1
RT @craigslistlover: This is so sad https://t.co/pK9QiunRbt,1
"RT @JulianCribb: It isn’t drought that causes the stress. Farmers have always managed that. It’s money, and a heartless, mindless corporate…",1
RT @LUClDITY: sad bitch hours,1
Everyone stop i stg my tl is so sad,1
"This is so sad-

Can we die?",1
RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
RT @mysteriousfact: Not being able to control your negative thoughts is also a warning sign of depression.,1
"RT @hoecry: Ur wcw sleeps for 8+ hours at night and still takes a fat depression nap when she gets home. It's me, I'm ur wcw",1
#depression news: New Hope for Senior Adults with Depression https://t.co/LzHTbwVzpF,1
I’m so sad man fuck today,1
@Farida_N So sad. RIP,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
I’m so fucking sad I can’t,1
Tiny blood vessel damage tied to depression among older adults https://t.co/KnqFvecFvP,1
RT @WillHitchUVA: I resigned from a think tank at UVa today because I felt it betrayed its principles in giving a senior fellowship to Trum…,1
"@LizKatzOfficial @kellyjeaaann @bigbossboze Liz, I know you struggle with anxiety disorder (correct if I'm wrong).… https://t.co/S75kDj72Zx",1
RT @frequentus: There is no good in depression and sadness.,1
Tonight has been horrible with my anxiety being through the roof.,1
@BittuSahgal Very sad... No one is allowed to raise voice,1
"RT @christobartley: “...the suicide rate has increased even as more people are seeking treatment for depression and anxiety, and even as tr…",1
RT @klandrade6: AGREE. mitch your wife has more balls than you - SO SAD- tired of you &amp; ly'ng ryan being RINOS &amp; TRUMP OBSTRUCTIONIST.  YOU…,1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…",1
i don’t even know anything about that group but i feel so sad for him i,1
"RT @Blue_Wind_Speed: Sadness is a spike, get over it
Depression is a pit, keep going
Checkpoints, friends that give lives
Even with that… ",1
I FEEL THE SAME AS YOU DO SAME SHIT SAME STRESS TO GO THROUGH,1
"And, I don't mind if they're talking shits about me. But, lama-kelamaan my anxiety and depression hits me. It's not a good thing.",1
RT @_steamy_mac: Two depressed sacks of shit getting together for the saddest intercourse in the history of sad intercourse.,1
"RT @incorrectloki: a lesbian: [cries]

thor: why are you crying? who hurt you?

lesbian: it’s just the onions-

thor [at onion]: i’m the pr…",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
stress can really eat you alive that’s why half these bitches look dead,1
Me and @JustVurb finished watching avengers for the first time. 😭😭 I'm late but that was some sad stuff,1
me to my depression trying to get out of bed in the morning,1
RT @SlothBoiii: Cracking open a cold can of depression not with the boys tho I don't have any friends,1
RT @hanleia: I bought Another Story and young Ash's extreme touch aversion makes me really sad https://t.co/iMV1qnlayr,1
Books about depression makes you even more depressed,1
"@JCBaggee How many of them, also, died of drug overdose of suicide after having a run in WWF, WCW or ECW

I'm prett… https://t.co/cmE032WNxt",1
RT @tiffanyalopez3: I’m tired of being sad all the time,1
@dallasnews Dummy dale is always mad at something. His heart will explode from stress when he realizes he is viewed… https://t.co/o4OB1MGAwn,1
I told my dad about all this shit. My depression. My anxiety. Did he care? He acted like he did for a minute. Came… https://t.co/wNJdTt37cR,1
Some adults don't think YA authors should write about depression and suicide. But I get letters daily from teens - @jenniferniven #YAmatters,1
"RT @hoecry: Ur wcw sleeps for 8+ hours at night and still takes a fat depression nap when she gets home. It's me, I'm ur wcw",1
Mal ahí no me puedo dormir y empiezan a aparecer los pensamientos sad,1
"RT @forjungs: Jangan sampai trending. Sensor namanya. He doesnt need to see his name trending bc of this sad news.

I'm shaking and I didnt…",1
A simple trick to get rid of stress and anxiety in 5 minutes - https://t.co/XZXwl9pEhx,1
@vijaytelevision very sad to say this on bigg boss show that one celebrity and artist have been punished like this… https://t.co/unInG1APnN,1
It’s sad that we live in a world where we are scared to walk out to our cars at night to grab something,1
"RT @roswellwrites: CW for sexual assault, body horror, and graphic depicitons of illness, child death, suicide, and basically anything that…",1
"@SkinnyPIease That's great. Likewise for me, I'm not one to let depression &amp; self harm kill me tho I continue to do so.",1
@ilsansqueen Ah this is sad...isn't he somewhere out of Korea?!?! I feel so bad for him,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"@made_for_tttop I don't care, these are a multitude of people attacking someone with mental health issues, spare me… https://t.co/iYrLsXqJnS",1
"RT @forjungs: Jangan sampai trending. Sensor namanya. He doesnt need to see his name trending bc of this sad news.

I'm shaking and I didnt…",1
"RT @TeaCherry13: Me coming back to school where my traumas, anxiety and depression were made https://t.co/G3tRiGnirS",1
"RT @GreatHeretic: Zahid poured kerosene on a girl and set her alight. He had been harassing her for long.

Then Zahid committed suicide. ht…",1
"Anenih cancels 85th birthday celebration over sad state of Nigeria, others https://t.co/twzi1bUgyA",1
"RT @kyalexys: depression naps and shopping trips
until mercury is out of retrograde fml",1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"RT @troubledpoc: i met haqiem rusli at starbucks earlier 😅 i asked him why did he faked his depression , then he threw his iced americano a…",1
"Edwin Igunza, a fellow JKUAT comrade, 4th Yr Marine Engineering student committed suicide due to examination stress… https://t.co/gNrXlCNHto",1
You mean depression. https://t.co/r7n2azYf80,1
Can someone wreck my shit? My poems aren’t sad enough.,1
RT @realDonaldTrump: So sad and unfair that the FCC wouldn’t approve the Sinclair Broadcast merger with Tribune. This would have been a gre…,1
RT @mystylesbutera: “hamille broke up” aw that’s sad alexa play ‘they were never together in the first place’ by me,1
RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
RT @tolusaba: In my very limited time doing business I have realized that it’s the people who pay you the least that stress you the most.,1
"RT @Salon: His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/iK…",1
it’s hard seeing someone that’s your friend be sad and not be sad too,1
RT @jremy_s: hate being sad but it’s motivational,1
"RT @hannahssyy: As a psych major I’m frustrated at the stigma against wanting attention. All humans need attention. In fact, it’s the lack…",1
